Time,Server,Offset,Delay,Offset_Diff_From_Avg,Sign
2025-04-17T22:55:02Z,192.168.251.24,-0.09842538833618164,-9.250640869140625e-05,0.0007092952728271484,+
2025-04-17T22:55:02Z,192.168.251.30,-0.09632182121276855,-9.012222290039062e-05,0.0028128623962402344,+
2025-04-17T22:55:02Z,192.168.251.32,-0.09604835510253906,-0.0001087188720703125,0.0030863285064697266,+
2025-04-17T22:55:02Z,192.168.251.33,-0.09578704833984375,-0.0001544952392578125,0.003347635269165039,+
2025-04-17T22:55:02Z,192.168.251.38,-0.09439778327941895,-0.00017213821411132812,0.004736900329589844,+
2025-04-17T22:55:02Z,192.168.251.39,-0.09364604949951172,-0.000286102294921875,0.00548863410949707,+
2025-04-17T22:55:12Z,Average,-0.09913468360900879,0,0,N/A
2025-04-17T23:00:18Z,157.20.66.8,-0.09856510162353516,0.03506755828857422,0.0010975519816080748,+
2025-04-17T23:00:18Z,ntp.doca.gov.in,-0.10124611854553223,0.046697139739990234,-0.0015834649403889955,-
2025-04-17T23:00:28Z,samay1.nic.in,0,0,0,
2025-04-17T23:00:18Z,samay2.nic.in,-0.10424351692199707,0.015597820281982422,-0.004580863316853839,-
2025-04-17T23:00:18Z,192.168.251.12,-0.09815788269042969,-0.0002994537353515625,0.0015047709147135435,+
2025-04-17T23:00:18Z,192.168.251.14,-0.09551739692687988,-0.00013971328735351562,0.004145256678263348,+
2025-04-17T23:00:18Z,192.168.251.15,-0.09351468086242676,-0.00014352798461914062,0.006147972742716473,+
2025-04-17T23:00:18Z,192.168.251.18,-0.10679912567138672,-0.00021648406982421875,-0.007136472066243488,-
2025-04-17T23:00:18Z,192.168.251.21,-0.10450148582458496,-0.0002865791320800781,-0.00483883221944173,-
2025-04-17T23:00:18Z,192.168.251.22,-0.10233068466186523,-0.00014400482177734375,-0.0026680310567220034,-
2025-04-17T23:00:18Z,192.168.251.24,-0.10028696060180664,-0.00018405914306640625,-0.0006243069966634096,-
2025-04-17T23:00:18Z,192.168.251.30,-0.09760618209838867,-0.0005388259887695312,0.002056471506754559,+
2025-04-17T23:00:18Z,192.168.251.32,-0.09547805786132812,-9.5367431640625e-05,0.004184595743815106,+
2025-04-17T23:00:18Z,192.168.251.33,-0.09496188163757324,-0.00020074844360351562,0.004700771967569989,+
2025-04-17T23:00:18Z,192.168.251.38,-0.10110616683959961,0.014776229858398438,-0.0014435132344563784,-
2025-04-17T23:00:18Z,192.168.251.39,-0.10062456130981445,0.015478134155273438,-0.0009619077046712221,-
2025-04-17T23:00:28Z,Average,-0.09966265360514323,0,0,N/A
2025-04-17T23:05:28Z,157.20.66.8,-0.10115909576416016,0.04004478454589844,-0.0005645116170247405,-
2025-04-17T23:05:28Z,ntp.doca.gov.in,-0.10084891319274902,0.040067195892333984,-0.0002543290456136077,-
2025-04-17T23:05:38Z,samay1.nic.in,0,0,0,
2025-04-17T23:05:28Z,samay2.nic.in,-0.10315513610839844,0.024591445922851562,-0.0025605519612630218,-
2025-04-17T23:05:28Z,192.168.251.12,-0.10175204277038574,-0.00015878677368164062,-0.0011574586232503264,-
2025-04-17T23:05:28Z,192.168.251.14,-0.09966015815734863,-0.0003132820129394531,0.0009344259897867829,+
2025-04-17T23:05:28Z,192.168.251.15,-0.09766030311584473,-0.00014066696166992188,0.002934281031290689,+
2025-04-17T23:05:28Z,192.168.251.18,-0.09577655792236328,-0.00011444091796875,0.0048180262247721345,+
2025-04-17T23:05:28Z,192.168.251.21,-0.09378504753112793,-0.00010347366333007812,0.006809536616007486,+
2025-04-17T23:05:28Z,192.168.251.22,-0.10736823081970215,-0.00015783309936523438,-0.006773646672566733,-
2025-04-17T23:05:28Z,192.168.251.24,-0.10515069961547852,-0.00029659271240234375,-0.0045561154683431,-
2025-04-17T23:05:28Z,192.168.251.30,-0.103057861328125,-0.0002994537353515625,-0.0024632771809895843,-
2025-04-17T23:05:28Z,192.168.251.32,-0.10103178024291992,-9.441375732421875e-05,-0.00043719609578450613,-
2025-04-17T23:05:28Z,192.168.251.33,-0.09998273849487305,-0.00019168853759765625,0.0006118456522623689,+
2025-04-17T23:05:28Z,192.168.251.38,-0.0997467041015625,-0.0002613067626953125,0.0008478800455729157,+
2025-04-17T23:05:28Z,192.168.251.39,-0.09878349304199219,-0.00022029876708984375,0.0018110911051432282,+
2025-04-17T23:05:38Z,Average,-0.10059458414713542,0,0,N/A
2025-04-17T23:10:38Z,157.20.66.8,-0.0984654426574707,0.03504467010498047,-0.0008772691090901674,-
2025-04-17T23:10:38Z,ntp.doca.gov.in,-0.09831595420837402,0.03501558303833008,-0.0007277806599934877,-
2025-04-17T23:10:48Z,samay1.nic.in,0,0,0,
2025-04-17T23:10:38Z,samay2.nic.in,-0.1004331111907959,0.019592761993408203,-0.0028449376424153627,-
2025-04-17T23:10:38Z,192.168.251.12,-0.09668397903442383,-0.00018024444580078125,0.0009041945139567076,+
2025-04-17T23:10:38Z,192.168.251.14,-0.09463024139404297,-0.00011348724365234375,0.002957932154337567,+
2025-04-17T23:10:38Z,192.168.251.15,-0.09280133247375488,-9.012222290039062e-05,0.004786841074625653,+
2025-04-17T23:10:38Z,192.168.251.18,-0.10654783248901367,-0.000133514404296875,-0.008959658940633136,-
2025-04-17T23:10:38Z,192.168.251.21,-0.10458540916442871,-0.00011301040649414062,-0.006997235616048175,-
2025-04-17T23:10:38Z,192.168.251.22,-0.10143065452575684,-0.002636432647705078,-0.0038424809773763002,-
2025-04-17T23:10:38Z,192.168.251.24,-0.09805798530578613,-0.00012254714965820312,-0.0004698117574055971,-
2025-04-17T23:10:38Z,192.168.251.30,-0.0959615707397461,-0.0001430511474609375,0.001626602808634442,+
2025-04-17T23:10:38Z,192.168.251.32,-0.09461402893066406,-0.00017452239990234375,0.002974144617716473,+
2025-04-17T23:10:38Z,192.168.251.33,-0.09467625617980957,-9.489059448242188e-05,0.0029119173685709654,+
2025-04-17T23:10:38Z,192.168.251.38,-0.09405779838562012,-0.00014257431030273438,0.0035303751627604185,+
2025-04-17T23:10:38Z,192.168.251.39,-0.09256100654602051,-0.00024271011352539062,0.005027167002360028,+
2025-04-17T23:10:48Z,Average,-0.09758817354838054,0,0,N/A
2025-04-17T23:15:48Z,157.20.66.8,-0.09707021713256836,0.031053543090820312,0.003942124048868817,+
2025-04-17T23:15:48Z,ntp.doca.gov.in,-0.0970451831817627,0.03103017807006836,0.003967157999674481,+
2025-04-17T23:15:58Z,samay1.nic.in,0,0,0,
2025-04-17T23:15:48Z,samay2.nic.in,-0.09923863410949707,0.03121328353881836,0.001773707071940106,+
2025-04-17T23:15:48Z,192.168.251.12,-0.10112643241882324,-0.00024366378784179688,-0.00011409123738606586,-
2025-04-17T23:15:48Z,192.168.251.14,-0.09894967079162598,-9.489059448242188e-05,0.0020626703898111998,+
2025-04-17T23:15:48Z,192.168.251.15,-0.09704804420471191,-8.821487426757812e-05,0.003964296976725262,+
2025-04-17T23:15:48Z,192.168.251.18,-0.09502983093261719,-0.00011539459228515625,0.005982510248819989,+
2025-04-17T23:15:48Z,192.168.251.21,-0.0930943489074707,-9.1552734375e-05,0.007917992273966473,+
2025-04-17T23:15:48Z,192.168.251.22,-0.10710597038269043,-0.00010824203491210938,-0.006093629201253253,-
2025-04-17T23:15:48Z,192.168.251.24,-0.10660004615783691,-9.202957153320312e-05,-0.005587704976399738,-
2025-04-17T23:15:48Z,192.168.251.30,-0.10629487037658691,-0.0003809928894042969,-0.005282529195149738,-
2025-04-17T23:15:48Z,192.168.251.32,-0.10474038124084473,-0.0009655952453613281,-0.0037280400594075502,-
2025-04-17T23:15:48Z,192.168.251.33,-0.10474038124084473,-0.00012540817260742188,-0.0037280400594075502,-
2025-04-17T23:15:48Z,192.168.251.38,-0.10421109199523926,-0.00020647048950195312,-0.0031987508138020815,-
2025-04-17T23:15:48Z,192.168.251.39,-0.1028900146484375,-0.00018787384033203125,-0.0018776734670003237,-
2025-04-17T23:15:58Z,Average,-0.10101234118143718,0,0,N/A
2025-04-17T23:20:58Z,157.20.66.8,-0.10128664970397949,0.0410456657409668,-3.0994415283203125e-06,-
2025-04-17T23:20:58Z,ntp.doca.gov.in,-0.10115742683410645,0.04111337661743164,0.00012612342834472656,+
2025-04-17T23:21:08Z,samay1.nic.in,0,0,0,
2025-04-17T23:20:58Z,samay2.nic.in,-0.10001564025878906,0.009974479675292969,0.0012679100036621094,+
2025-04-17T23:20:58Z,192.168.251.12,-0.10701441764831543,-0.0003619194030761719,-0.005730867385864258,-
2025-04-17T23:20:58Z,192.168.251.14,-0.10493612289428711,-0.0001468658447265625,-0.0036525726318359375,-
2025-04-17T23:20:58Z,192.168.251.15,-0.10299992561340332,-0.00021028518676757812,-0.0017163753509521484,-
2025-04-17T23:20:58Z,192.168.251.18,-0.10093402862548828,-0.00012302398681640625,0.0003495216369628906,+
2025-04-17T23:20:58Z,192.168.251.21,-0.09898924827575684,-0.00012922286987304688,0.002294301986694336,+
2025-04-17T23:20:58Z,192.168.251.22,-0.0970766544342041,-0.00019884109497070312,0.00420689582824707,+
2025-04-17T23:20:58Z,192.168.251.24,-0.09516048431396484,-8.96453857421875e-05,0.006123065948486328,+
2025-04-17T23:20:58Z,192.168.251.30,-0.09323430061340332,-0.00022459030151367188,0.008049249649047852,+
2025-04-17T23:20:58Z,192.168.251.32,-0.10692119598388672,-0.00024127960205078125,-0.005637645721435547,-
2025-04-17T23:20:58Z,192.168.251.33,-0.10505008697509766,-0.00012683868408203125,-0.0037665367126464844,-
2025-04-17T23:20:58Z,192.168.251.38,-0.1031796932220459,-0.00019979476928710938,-0.0018961429595947266,-
2025-04-17T23:20:58Z,192.168.251.39,-0.10129737854003906,-9.1552734375e-05,-1.3828277587890625e-05,-
2025-04-17T23:21:08Z,Average,-0.10128355026245117,0,0,N/A
2025-04-17T23:26:08Z,157.20.66.8,-0.09622597694396973,0.03085470199584961,0.004643535614013677,+
2025-04-17T23:26:08Z,ntp.doca.gov.in,-0.0958406925201416,0.030810832977294922,0.005028820037841802,+
2025-04-17T23:26:24Z,samay1.nic.in,0,0,0,
2025-04-17T23:26:08Z,samay2.nic.in,-0.10587072372436523,0.03110027313232422,-0.00500121116638183,-
2025-04-17T23:26:08Z,192.168.251.12,-0.10324668884277344,-0.00011539459228515625,-0.0023771762847900335,-
2025-04-17T23:26:08Z,192.168.251.14,-0.10122370719909668,-0.00010442733764648438,-0.0003541946411132757,-
2025-04-17T23:26:08Z,192.168.251.15,-0.09903359413146973,-0.0006070137023925781,0.0018359184265136774,+
2025-04-17T23:26:08Z,192.168.251.18,-0.09678506851196289,-0.00023937225341796875,0.004084444046020513,+
2025-04-17T23:26:08Z,192.168.251.21,-0.09476613998413086,-0.00011348724365234375,0.006103372573852545,+
2025-04-17T23:26:08Z,192.168.251.22,-0.09282088279724121,-9.489059448242188e-05,0.008048629760742193,+
2025-04-17T23:26:08Z,192.168.251.24,-0.10606932640075684,-0.00017976760864257812,-0.005199813842773432,-
2025-04-17T23:26:08Z,192.168.251.30,-0.10601282119750977,-0.00023937225341796875,-0.005143308639526362,-
2025-04-17T23:26:08Z,192.168.251.32,-0.10565972328186035,-9.107589721679688e-05,-0.004790210723876948,-
2025-04-17T23:26:08Z,192.168.251.33,-0.10326576232910156,-9.441375732421875e-05,-0.0023962497711181585,-
2025-04-17T23:26:08Z,192.168.251.38,-0.10330820083618164,-0.00011730194091796875,-0.0024386882781982366,-
2025-04-17T23:26:08Z,192.168.251.39,-0.10291337966918945,-0.0003833770751953125,-0.002043867111206049,-
2025-04-17T23:26:24Z,Average,-0.1008695125579834,0,0,N/A
2025-04-17T23:31:42Z,157.20.66.8,-0.09572553634643555,0.030925750732421875,0.004562218983968094,+
2025-04-17T23:31:42Z,ntp.doca.gov.in,-0.10258913040161133,0.015239715576171875,-0.002301375071207687,-
2025-04-17T23:31:52Z,samay1.nic.in,0,0,0,
2025-04-17T23:31:42Z,samay2.nic.in,-0.10556435585021973,0.031102657318115234,-0.005276600519816085,-
2025-04-17T23:31:42Z,192.168.251.12,-0.09935212135314941,-0.00017786026000976562,0.0009356339772542271,+
2025-04-17T23:31:42Z,192.168.251.14,-0.09682464599609375,-9.34600830078125e-05,0.003463109334309891,+
2025-04-17T23:31:42Z,192.168.251.15,-0.09488177299499512,-0.00010061264038085938,0.005405982335408524,+
2025-04-17T23:31:42Z,192.168.251.18,-0.0929555892944336,-0.00018024444580078125,0.0073321660359700475,+
2025-04-17T23:31:42Z,192.168.251.21,-0.10658478736877441,-0.00014734268188476562,-0.006297032038370773,-
2025-04-17T23:31:42Z,192.168.251.22,-0.10465097427368164,-0.0002613067626953125,-0.004363218943277999,-
2025-04-17T23:31:42Z,192.168.251.24,-0.10330033302307129,-0.00018072128295898438,-0.003012577692667648,-
2025-04-17T23:31:42Z,192.168.251.30,-0.1024937629699707,-0.0001583099365234375,-0.002206007639567062,-
2025-04-17T23:31:42Z,192.168.251.32,-0.10133743286132812,-0.00017642974853515625,-0.0010496775309244838,-
2025-04-17T23:31:42Z,192.168.251.33,-0.10045433044433594,-9.632110595703125e-05,-0.0001665751139322963,-
2025-04-17T23:31:42Z,192.168.251.38,-0.09905457496643066,-9.489059448242188e-05,0.0012331803639729771,+
2025-04-17T23:31:42Z,192.168.251.39,-0.09854698181152344,-0.0002307891845703125,0.0017407735188802037,+
2025-04-17T23:31:52Z,Average,-0.10028775533040364,0,0,N/A
2025-04-17T23:37:04Z,157.20.66.8,-0.10328006744384766,0.04507637023925781,-0.003249772389729816,-
2025-04-17T23:37:04Z,ntp.doca.gov.in,-0.10010957717895508,0.013775825500488281,-7.928212483723773e-05,-
2025-04-17T23:37:14Z,samay1.nic.in,0,0,0,
2025-04-17T23:37:04Z,samay2.nic.in,-0.10176587104797363,0.013954639434814453,-0.0017355759938557924,-
2025-04-17T23:37:04Z,192.168.251.12,-0.09520411491394043,-0.00013017654418945312,0.004826180140177411,+
2025-04-17T23:37:04Z,192.168.251.14,-0.09446406364440918,-0.00014734268188476562,0.005566231409708661,+
2025-04-17T23:37:04Z,192.168.251.15,-0.09319829940795898,-0.0001964569091796875,0.006831995646158856,+
2025-04-17T23:37:04Z,192.168.251.18,-0.09245753288269043,-9.012222290039062e-05,0.007572762171427411,+
2025-04-17T23:37:04Z,192.168.251.21,-0.0989675521850586,0.015454292297363281,0.0010627428690592466,+
2025-04-17T23:37:04Z,192.168.251.22,-0.1062164306640625,-0.00011730194091796875,-0.00618613560994466,-
2025-04-17T23:37:04Z,192.168.251.24,-0.10501694679260254,-0.00018548965454101562,-0.004986651738484699,-
2025-04-17T23:37:04Z,192.168.251.30,-0.1041567325592041,-0.00020742416381835938,-0.004126437505086261,-
2025-04-17T23:37:04Z,192.168.251.32,-0.10296416282653809,-0.0003066062927246094,-0.0029338677724202455,-
2025-04-17T23:37:04Z,192.168.251.33,-0.10212898254394531,-0.00010013580322265625,-0.002098687489827472,-
2025-04-17T23:37:04Z,192.168.251.38,-0.10053515434265137,-0.00018644332885742188,-0.0005048592885335268,-
2025-04-17T23:37:04Z,192.168.251.39,-0.09998893737792969,-0.00017642974853515625,4.135767618815289e-05,+
2025-04-17T23:37:14Z,Average,-0.10003029505411784,0,0,N/A
2025-04-17T23:42:32Z,157.20.66.8,-0.09554648399353027,0.031040668487548828,0.003940852483113613,+
2025-04-17T23:42:32Z,ntp.doca.gov.in,-0.1008610725402832,0.015460014343261719,-0.0013737360636393164,-
2025-04-17T23:42:42Z,samay1.nic.in,0,0,0,
2025-04-17T23:42:32Z,samay2.nic.in,-0.10248064994812012,0.03121328353881836,-0.0029933134714762305,-
2025-04-17T23:42:32Z,192.168.251.12,-0.09557247161865234,-0.00010585784912109375,0.003914864857991543,+
2025-04-17T23:42:32Z,192.168.251.14,-0.09339284896850586,-0.0001735687255859375,0.006094487508138027,+
2025-04-17T23:42:32Z,192.168.251.15,-0.09842276573181152,0.013836383819580078,0.0010645707448323632,+
2025-04-17T23:42:32Z,192.168.251.18,-0.10489678382873535,-0.00011014938354492188,-0.005409447352091465,-
2025-04-17T23:42:32Z,192.168.251.21,-0.1034231185913086,-0.00020313262939453125,-0.003935782114664707,-
2025-04-17T23:42:32Z,192.168.251.22,-0.10282373428344727,-0.0002193450927734375,-0.003336397806803379,-
2025-04-17T23:42:32Z,192.168.251.24,-0.10136651992797852,-0.00017547607421875,-0.001879183451334629,-
2025-04-17T23:42:32Z,192.168.251.30,-0.10077834129333496,-0.0002598762512207031,-0.0012910048166910743,-
2025-04-17T23:42:32Z,192.168.251.32,-0.09946274757385254,-0.00016069412231445312,2.4588902791347622e-05,+
2025-04-17T23:42:32Z,192.168.251.33,-0.09879565238952637,-0.00015974044799804688,0.0006916840871175195,+
2025-04-17T23:42:32Z,192.168.251.38,-0.09760308265686035,-0.00010347366333007812,0.0018842538197835351,+
2025-04-17T23:42:32Z,192.168.251.39,-0.09688377380371094,-0.000152587890625,0.002603562672932949,+
2025-04-17T23:42:42Z,Average,-0.09948733647664389,0,0,N/A
2025-04-17T23:47:56Z,157.20.66.8,-0.10015416145324707,0.041048526763916016,-0.0012311458587646457,-
2025-04-17T23:47:56Z,ntp.doca.gov.in,-0.0991678237915039,0.00978851318359375,-0.0002448081970214816,-
2025-04-17T23:48:06Z,samay1.nic.in,0,0,0,
2025-04-17T23:47:56Z,samay2.nic.in,-0.09970951080322266,0.02560138702392578,-0.0007864952087402316,-
2025-04-17T23:47:56Z,192.168.251.12,-0.09313154220581055,-0.00030612945556640625,0.005791473388671878,+
2025-04-17T23:47:56Z,192.168.251.14,-0.10615038871765137,-9.107589721679688e-05,-0.0072273731231689425,-
2025-04-17T23:47:56Z,192.168.251.15,-0.10414505004882812,-0.00018787384033203125,-0.0052220344543457,-
2025-04-17T23:47:56Z,192.168.251.18,-0.1021890640258789,-9.34600830078125e-05,-0.0032660484313964816,-
2025-04-17T23:47:56Z,192.168.251.21,-0.1002199649810791,-0.0003342628479003906,-0.001296949386596677,-
2025-04-17T23:47:56Z,192.168.251.22,-0.09781002998352051,-0.0004096031188964844,0.0011129856109619168,+
2025-04-17T23:47:56Z,192.168.251.24,-0.09547901153564453,-0.0001773834228515625,0.0034440040588378934,+
2025-04-17T23:47:56Z,192.168.251.30,-0.09474754333496094,-0.0002288818359375,0.004175472259521487,+
2025-04-17T23:47:56Z,192.168.251.32,-0.09323692321777344,-9.5367431640625e-05,0.005686092376708987,+
2025-04-17T23:47:56Z,192.168.251.33,-0.09271383285522461,-0.0001277923583984375,0.006209182739257815,+
2025-04-17T23:47:56Z,192.168.251.38,-0.09877252578735352,0.015347480773925781,0.00015048980712890903,+
2025-04-17T23:47:56Z,192.168.251.39,-0.10621786117553711,-9.441375732421875e-05,-0.007294845581054685,-
2025-04-17T23:48:06Z,Average,-0.09892301559448242,0,0,N/A
2025-04-17T23:53:11Z,157.20.66.8,-0.09147214889526367,0.04665565490722656,0.006979926427205407,+
2025-04-17T23:53:11Z,ntp.doca.gov.in,-0.09828329086303711,0.030942916870117188,0.00016878445943196985,+
2025-04-17T23:53:21Z,samay1.nic.in,0,0,0,
2025-04-17T23:53:11Z,samay2.nic.in,-0.09830880165100098,0.031216144561767578,0.00014327367146810266,+
2025-04-17T23:53:11Z,192.168.251.12,-0.10048079490661621,-0.0002675056457519531,-0.0020287195841471317,-
2025-04-17T23:53:11Z,192.168.251.14,-0.09834051132202148,-0.00014400482177734375,0.00011156400044759485,+
2025-04-17T23:53:11Z,192.168.251.15,-0.09607577323913574,-8.821487426757812e-05,0.002376302083333337,+
2025-04-17T23:53:11Z,192.168.251.18,-0.0960383415222168,-0.0002288818359375,0.0024137338002522823,+
2025-04-17T23:53:11Z,192.168.251.21,-0.09335446357727051,-0.00021600723266601562,0.005097611745198571,+
2025-04-17T23:53:11Z,192.168.251.22,-0.09341788291931152,-9.298324584960938e-05,0.005034192403157556,+
2025-04-17T23:53:11Z,192.168.251.24,-0.09911727905273438,0.015394210815429688,-0.0006652037302652958,-
2025-04-17T23:53:11Z,192.168.251.30,-0.09884524345397949,0.015474796295166016,-0.00039316813151041297,-
2025-04-17T23:53:11Z,192.168.251.32,-0.10448908805847168,-0.0003848075866699219,-0.0060370127360026005,-
2025-04-17T23:53:11Z,192.168.251.33,-0.10453653335571289,-9.441375732421875e-05,-0.006084458033243811,-
2025-04-17T23:53:11Z,192.168.251.38,-0.10210323333740234,-0.0001277923583984375,-0.0036511580149332645,-
2025-04-17T23:53:11Z,192.168.251.39,-0.10191774368286133,-0.00013065338134765625,-0.003465668360392249,-
2025-04-17T23:53:21Z,Average,-0.09845207532246908,0,0,N/A
2025-04-17T23:58:33Z,157.20.66.8,-0.09659099578857422,0.031042098999023438,0.0028851826985677037,+
2025-04-17T23:58:33Z,ntp.doca.gov.in,-0.10365033149719238,0.015414714813232422,-0.00417415301005046,-
2025-04-17T23:58:43Z,samay1.nic.in,0,0,0,
2025-04-17T23:58:33Z,samay2.nic.in,-0.09485030174255371,0.01557016372680664,0.0046258767445882115,+
2025-04-17T23:58:33Z,192.168.251.12,-0.09842300415039062,-0.0001201629638671875,0.0010531743367512975,+
2025-04-17T23:58:33Z,192.168.251.14,-0.09641122817993164,-0.00010395050048828125,0.003064950307210282,+
2025-04-17T23:58:33Z,192.168.251.15,-0.09456849098205566,-9.584426879882812e-05,0.004907687505086258,+
2025-04-17T23:58:33Z,192.168.251.18,-0.09270167350769043,-0.00011205673217773438,0.006774504979451493,+
2025-04-17T23:58:33Z,192.168.251.21,-0.09855413436889648,0.015489578247070312,0.0009220441182454381,+
2025-04-17T23:58:33Z,192.168.251.22,-0.1051640510559082,-0.0002498626708984375,-0.005687872568766281,-
2025-04-17T23:58:33Z,192.168.251.24,-0.10460042953491211,-0.00014019012451171875,-0.005124251047770187,-
2025-04-17T23:58:33Z,192.168.251.30,-0.10305452346801758,-0.00011444091796875,-0.0035783449808756557,-
2025-04-17T23:58:33Z,192.168.251.32,-0.10266804695129395,-9.489059448242188e-05,-0.003191868464152023,-
2025-04-17T23:58:33Z,192.168.251.33,-0.10109663009643555,-0.000141143798828125,-0.0016204516092936244,-
2025-04-17T23:58:33Z,192.168.251.38,-0.1005394458770752,-0.00017118453979492188,-0.0010632673899332729,-
2025-04-17T23:58:33Z,192.168.251.39,-0.09926939010620117,-0.0001678466796875,0.00020678838094075058,+
2025-04-17T23:58:43Z,Average,-0.09947617848714192,0,0,N/A
2025-04-18T00:03:55Z,157.20.66.8,-0.09488916397094727,0.03045654296875,0.004393927256266278,+
2025-04-18T00:03:55Z,ntp.doca.gov.in,-0.10192990303039551,0.014800548553466797,-0.0026468118031819643,-
2025-04-18T00:04:05Z,samay1.nic.in,0,0,0,
2025-04-18T00:03:55Z,samay2.nic.in,-0.1015160083770752,0.014964580535888672,-0.002232917149861652,-
2025-04-18T00:03:55Z,192.168.251.12,-0.09827971458435059,-0.00012922286987304688,0.0010033766428629576,+
2025-04-18T00:03:55Z,192.168.251.14,-0.09617972373962402,-0.00012445449829101562,0.00310336748758952,+
2025-04-18T00:03:55Z,192.168.251.15,-0.09425973892211914,-0.00016498565673828125,0.005023352305094403,+
2025-04-18T00:03:55Z,192.168.251.18,-0.09226155281066895,-0.0002808570861816406,0.007021538416544598,+
2025-04-18T00:03:55Z,192.168.251.21,-0.09110164642333984,-0.0001316070556640625,0.0081814448038737,+
2025-04-18T00:03:55Z,192.168.251.22,-0.10576415061950684,-0.00012922286987304688,-0.006481059392293292,-
2025-04-18T00:03:55Z,192.168.251.24,-0.10447359085083008,-9.250640869140625e-05,-0.005190499623616535,-
2025-04-18T00:03:55Z,192.168.251.30,-0.10388374328613281,-0.0001621246337890625,-0.004600652058919269,-
2025-04-18T00:03:55Z,192.168.251.32,-0.10240554809570312,-0.00011920928955078125,-0.0031224568684895815,-
2025-04-18T00:03:55Z,192.168.251.33,-0.10191655158996582,-0.00012254714965820312,-0.002633460362752277,-
2025-04-18T00:03:55Z,192.168.251.38,-0.1005699634552002,-0.00012636184692382812,-0.0012868722279866518,-
2025-04-18T00:03:55Z,192.168.251.39,-0.09981536865234375,-0.000202178955078125,-0.0005322774251302065,-
2025-04-18T00:04:05Z,Average,-0.09928309122721354,0,0,N/A
2025-04-18T00:09:05Z,157.20.66.8,-0.10093808174133301,0.04254484176635742,-0.0028105894724528013,-
2025-04-18T00:09:05Z,ntp.doca.gov.in,-0.09982895851135254,0.011310100555419922,-0.0017014662424723326,-
2025-04-18T00:09:15Z,samay1.nic.in,0,0,0,
2025-04-18T00:09:05Z,samay2.nic.in,-0.10294198989868164,0.02709674835205078,-0.004814497629801434,-
2025-04-18T00:09:05Z,192.168.251.12,-0.0944216251373291,-0.00022649765014648438,0.003705867131551105,+
2025-04-18T00:09:05Z,192.168.251.14,-0.092437744140625,-0.000110626220703125,0.0056897481282552065,+
2025-04-18T00:09:05Z,192.168.251.15,-0.09834480285644531,0.015454292297363281,-0.00021731058756510602,-
2025-04-18T00:09:05Z,192.168.251.18,-0.10433149337768555,-0.000125885009765625,-0.00620400110880534,-
2025-04-18T00:09:05Z,192.168.251.21,-0.10239720344543457,-0.00017881393432617188,-0.004269711176554364,-
2025-04-18T00:09:05Z,192.168.251.22,-0.10056257247924805,-0.00012302398681640625,-0.0024350802103678404,-
2025-04-18T00:09:05Z,192.168.251.24,-0.09823489189147949,-8.726119995117188e-05,-0.0001073996225992857,-
2025-04-18T00:09:05Z,192.168.251.30,-0.09805440902709961,-0.00017642974853515625,7.308324178059711e-05,+
2025-04-18T00:09:05Z,192.168.251.32,-0.09611630439758301,-0.00019121170043945312,0.0020111878712971987,+
2025-04-18T00:09:05Z,192.168.251.33,-0.09572601318359375,-0.00029659271240234375,0.0024014790852864565,+
2025-04-18T00:09:05Z,192.168.251.38,-0.09394192695617676,-0.00011682510375976562,0.004185565312703449,+
2025-04-18T00:09:05Z,192.168.251.39,-0.09363436698913574,-0.00012731552124023438,0.004493125279744464,+
2025-04-18T00:09:15Z,Average,-0.0981274922688802,0,0,N/A
2025-04-18T00:14:15Z,157.20.66.8,-0.1007390022277832,0.04307746887207031,-0.003599754969278973,-
2025-04-18T00:14:15Z,ntp.doca.gov.in,-0.09808969497680664,0.011790275573730469,-0.0009504477183024107,-
2025-04-18T00:14:25Z,samay1.nic.in,0,0,0,
2025-04-18T00:14:15Z,samay2.nic.in,-0.09548401832580566,0.027603626251220703,0.0016552289326985659,+
2025-04-18T00:14:15Z,192.168.251.12,-0.09306836128234863,-0.00013494491577148438,0.004070885976155597,+
2025-04-18T00:14:15Z,192.168.251.14,-0.09084105491638184,-0.00022077560424804688,0.006298192342122394,+
2025-04-18T00:14:15Z,192.168.251.15,-0.10439085960388184,-0.00022745132446289062,-0.007251612345377606,-
2025-04-18T00:14:15Z,192.168.251.18,-0.10248684883117676,-0.00011205673217773438,-0.005347601572672528,-
2025-04-18T00:14:15Z,192.168.251.21,-0.10060453414916992,-0.0001201629638671875,-0.003465286890665692,-
2025-04-18T00:14:15Z,192.168.251.22,-0.09872961044311523,-0.00011730194091796875,-0.0015903631846110045,-
2025-04-18T00:14:15Z,192.168.251.24,-0.09688448905944824,-8.821487426757812e-05,0.00025475819905598773,+
2025-04-18T00:14:15Z,192.168.251.30,-0.09508347511291504,-9.584426879882812e-05,0.002055772145589191,+
2025-04-18T00:14:15Z,192.168.251.32,-0.09331536293029785,-9.393692016601562e-05,0.0038238843282063784,+
2025-04-18T00:14:15Z,192.168.251.33,-0.09137105941772461,-0.00010967254638671875,0.0057681878407796205,+
2025-04-18T00:14:15Z,192.168.251.38,-0.09088492393493652,-0.00023603439331054688,0.0062543233235677065,+
2025-04-18T00:14:15Z,192.168.251.39,-0.10511541366577148,-0.00011444091796875,-0.007976166407267254,-
2025-04-18T00:14:25Z,Average,-0.09713924725850423,0,0,N/A
